review_decision,seed_name,resolved_google_name,google_types,google_maps_url,google_place_id,highway_name,route_context,region,proxy_type,cleanliness_tier,source_category,restroom_confidence,distance_from_highway_meters,local_notes,source_evidence,id,matched_at,updated_at
,BPCL Pure for Sure Platinum,Neo energy vinchhivadi Bharat Petroleum,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=1126987302010458399&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJ6deXcoWqRDkRH5G16vrcow8,NH-168A,NH-168A,India,fuel_station,tier_2,premium_fuel_program,0.84,78,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",b6203eb7-0717-49f2-975b-27803702da7f,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,"Basumati NRL Petrol Pump, New Gatanga East Division, Nes Amoni",gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=8737357326191070706&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJl9FGUqzjRDcR8o1GFzJUQXk,NH-127,Nagaon Bypass,India,fuel_station,tier_2,premium_fuel_program,0.84,80,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",8f01d04c-678f-486e-8f07-0f5b142f511b,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,Kailash Trading Company,gas_station|store|point_of_interest|service|establishment,https://maps.google.com/?cid=16881509175504045259&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJjfZVEG1nijkRy4RqLicrR-o,NH-143B,NH-143B,India,fuel_station,tier_2,premium_fuel_program,0.84,82,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",e53054fa-f2ac-44b9-a4cd-d71835ff9635,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,"Verma Brothers Filling Station ( Petroleum + CNG ), Nyamupur",gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=7936622562560410712&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJe2m1YC3WmDkRWITDrSuMJG4,NH-727H,NH-727H,India,fuel_station,tier_2,premium_fuel_program,0.84,85,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",7be09ad4-804e-4b56-952b-cdfd752fca00,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,Bharat Petroleum,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=16144998265000056334&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJdxeQr0aJ9jkRDlag1GGODuA,NH-314,Bankura Bypass,India,fuel_station,tier_2,premium_fuel_program,0.84,92,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",7673e3ca-82c3-4f49-92bf-54f4a50b8290,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,Shree Baghwan Fuels Chhapiheda,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=5588595082226702278&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJ5Y4qojG1ZDkRxheeHZ6tjk0,NH-752C,NH-752C,India,fuel_station,tier_2,premium_fuel_program,0.84,99,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",8c5a59f4-f1d0-4a22-b444-47670b55ede4,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,"Bharat Petroleum, Petrol Pump -Sahid Banwari Filling Station",gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=1330723114736712919&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJ20QwplBfEzkR13xIVJ-tdxI,NH-52,Tonk Bypass,India,fuel_station,tier_2,premium_fuel_program,0.84,154,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",863b0910-eece-4427-abd6-6007ea60d8bb,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,"Bharat Petroleum, Petrol Pump -Soundri Agencies",gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=9381972634432689359&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJ_W_KOeKnqTsRz9TLN2d2M4I,NH-381,Avinashi - Tirupur - Palladam - Pollachi,India,fuel_station,tier_2,premium_fuel_program,0.84,163,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",37dd316f-7cca-4585-b543-cbfbf8ca8877,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,CNG ⛽,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=15552660026852895087&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJrS-qGwDxdTkRb-n7lOQl1tc,NH-234,NH-234,India,fuel_station,tier_2,premium_fuel_program,0.84,236,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",51083cc6-7dab-46ce-aa11-dd94c2c55ebc,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,Amona Gas Station,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=6211501374895861499&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJLzjlmA-9vzsR-66ELJevM1Y,NH748AA,Amona Bridge,India,fuel_station,tier_2,premium_fuel_program,0.84,253,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",818c09c5-7de7-4d48-bbc9-bbe88eb4c7af,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,"Bharat Petroleum, Petrol Pump -S.K. Ichhapurti Service Station",gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=15336798390075106981&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJycOLF5xbkDkRpaY1wOBA19Q,NH-135A,Shastri Bridge,India,fuel_station,tier_2,premium_fuel_program,0.84,262,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",ad7fb294-d9ac-440c-815a-e51982298408,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,Victory Automobiles,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=16592872730031279006&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJlT1OrTTo5zsRnsvHzNW5ReY,NH-548,Kalamboli Circle,India,fuel_station,tier_2,premium_fuel_program,0.84,331,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",f8eb28d8-3d6e-489a-87b3-17bc09a85f7e,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,BPCL Annapurna tea trading petrol pump,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=9773761893322247715&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJ05Dh7w2oFDkRI864iqhgo4c,NH-52,Tonk Bypass,India,fuel_station,tier_2,premium_fuel_program,0.84,426,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",1de4ebb5-bfc8-4e7b-95bb-5623170e7e24,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,Sure Bpcl pump,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=992851483362331576&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJA3r85keDfDkRuAuI7ClRxw0,NH-46,Guna Bypass,India,fuel_station,tier_2,premium_fuel_program,0.84,429,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",2a296dc2-8dfb-4fc2-a1dd-77ea00c542f5,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,IndianOil,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=9423448470635097640&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJizoPw_jR4DsRKC5n23TQxoI,NH-848B,Daman to NH48,India,fuel_station,tier_2,premium_fuel_program,0.84,479,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",9f208a69-8ae1-4184-a382-aafdeca32282,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,Anika Fuels,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=1358142618307621454&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJWUzNpYQlJjoRTnKL_oMX2RI,NH-130B,Mowa Railway Flyover,India,fuel_station,tier_2,premium_fuel_program,0.84,531,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",d8de7958-4624-46cd-b6a1-518f5922d70f,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,"Bharat Petroleum, Petrol Pump -Manikchand & Sons",gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=12412646036137443299&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJ2Sp6oN6x3DsR4_-hCs6TQqw,,Ahmednagar Flyover,India,fuel_station,tier_2,premium_fuel_program,0.84,543,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",8eeeb1ee-4b43-4e2a-9fe4-f4a2a52630b3,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,Bharat Petroleum,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=10520974869949325061&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJt6j4tK897TkRBR8k1uYCApI,NH-722,Chhapra-Reva- Muzzaffarpur Road,India,fuel_station,tier_2,premium_fuel_program,0.84,590,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",fd9b6ac5-887b-4c94-954d-db7ea010f22e,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,Bharat Petroleum,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=8510909635307770019&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJ3TBQehJT0DsRoxD4dzjTHHY,NH-461B,Malegaon - Risod Rd,India,fuel_station,tier_2,premium_fuel_program,0.84,593,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",a98cbc28-7964-4788-961c-a3d41e038992,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,Maa Urmila petrol Pump,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=6681100228546475625&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJ6xdEdow57DkRaTZLh0IJuFw,NH-227L,NH-227L,India,fuel_station,tier_2,premium_fuel_program,0.84,604,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",c63b8433-1e98-40b3-893f-dfaa56f4654b,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,"Bharat Petroleum, Petrol Pump -Mnauto Supplies",gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=1612601007597213570&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJ93CnPOGftTsRgtdEjhIcYRY,NH-167K,Nandyala - Atmakur Road,India,fuel_station,tier_2,premium_fuel_program,0.84,614,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",2cb16ecb-bb33-4155-a12a-86e4c8251289,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=15048725977243732192&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJN_q5GJ81tzsR4EjOc4vQ19A,NH544DD,Anantapur - Kalyandurg - Rayadurg Road,India,fuel_station,tier_2,premium_fuel_program,0.84,663,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",895ef0f6-a476-49c3-aebf-fff45d39dea8,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,"CNG Bharat Petroleum, Petrol Pump -Guru Raj Prasad Automobiles",gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=10317775272015884242&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJ2QC09eCt0jsR0u_QqPEZMI8,NH-363,NH363,India,fuel_station,tier_2,premium_fuel_program,0.84,672,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",aa0a5bdc-617c-42bc-83ac-05b75afe8c31,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,N.S Fugro Petrol Pump,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=7111814855631709909&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJ28pn1N4c4zsR1SZGYu49smI,NH-251,Bunder Road,India,fuel_station,tier_2,premium_fuel_program,0.84,723,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",2088dfef-fbd1-4386-a086-163aa9666277,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,Chandra Filling Station,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=13993690059402980330&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJCTFwvHCjnTkR6iuhn_eSM8I,NH-519,old NH2A,India,fuel_station,tier_2,premium_fuel_program,0.84,753,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",dd988f4e-0aff-4825-a87b-e0909d489cfc,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,भारत पेट्रोलियम,point_of_interest|establishment,https://maps.google.com/?cid=3929335790549225569&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJaz9zvXCjnTkRYVDqPhXOhzY,NH-519,old NH2A,India,fuel_station,tier_2,premium_fuel_program,0.84,775,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",39a04b87-1d7a-44a6-86ac-5fbdbc4d201f,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,"Bharat Petroleum, Petrol Pump -Om Sai Petro Service",gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=5495458822107312944&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJeyhfxi1f7TkRMDN-ua7KQ0w,NH22NH,NH22NH,India,fuel_station,tier_2,premium_fuel_program,0.84,797,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",e055e2fb-efb3-4d69-8d13-11ee6e479889,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,"Bharat Petroleum Petrol Pump , KRISHNA TRADERS",gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=13209432256931833351&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJASDv7uunhTkRByYCr6ZUUbc,NH-135,Mirzapur Bypass,India,fuel_station,tier_2,premium_fuel_program,0.84,909,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",81b3f161-7beb-4809-b908-67c4be7f6b71,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,Bharat Petroleum,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=6175642308471633054&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJYbS8_b8l3zsRnjRTqPVJtFU,NH753BB,NH753BB,India,fuel_station,tier_2,premium_fuel_program,0.84,957,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",f45f0c94-7bf5-46fd-a55e-ed10cc05e763,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,BPCL Pure for Sure Platinum,IndianOil,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=8458165355435229176&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJ90qMe8jFADsR-H871pNwYXU,NH-785,Madurai - Natham - Thuvarankurichi Road,India,fuel_station,tier_2,premium_fuel_program,0.84,994,"Rejected false-positive Google match: seed did not match resolved place name | BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants","BPCL premium fuel program mentioning clean toilets, drinking water, refreshments, and restaurants",1fef78cc-1c58-4cd5-ae93-2d4bf1d4f3e1,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,Club HP,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=3955547474072754723&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJ6_Urf7QPfTkRI9pMZHjt5DY,NH-146B,NH-146B,India,fuel_station,tier_2,premium_fuel_program,0.8,15,Rejected false-positive Google match: seed did not match resolved place name | HPCL Club HP highway outlet format with traveller facilities,HPCL Club HP highway outlet format with traveller facilities,a634c260-da22-4f7b-b459-6e3b2c0f035a,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,Club HP,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=9435221504278009175&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJFctu0-QFxjsRVxWe2_ej8II,NH-150,Gulbarga - Solapur Highway,India,fuel_station,tier_2,premium_fuel_program,0.8,18,Rejected false-positive Google match: seed did not match resolved place name | HPCL Club HP highway outlet format with traveller facilities,HPCL Club HP highway outlet format with traveller facilities,a35301cd-de4a-4b6e-98e3-198279f6ee9e,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,Club HP,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=2237152947971647873&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJfe-vgnZnijkRgWkR1MD2Cx8,NH-143B,NH-143B,India,fuel_station,tier_2,premium_fuel_program,0.8,24,Rejected false-positive Google match: seed did not match resolved place name | HPCL Club HP highway outlet format with traveller facilities,HPCL Club HP highway outlet format with traveller facilities,e1f8abaf-9ee7-4d55-a703-5fdf46bd5612,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,Club HP,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=5881324527696459050&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJXQpdcScRwTsRKrUjUn-pnlE,NH-166H,Peth-Sangli Road,India,fuel_station,tier_2,premium_fuel_program,0.8,37,Rejected false-positive Google match: seed did not match resolved place name | HPCL Club HP highway outlet format with traveller facilities,HPCL Club HP highway outlet format with traveller facilities,41680f59-d48a-47c5-9576-87d83a938d2f,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,Club HP,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=6675498303284697169&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJ6ZgaaEFrszsRUdgBqlYipFw,NH-716,Chennai - Tirupati Highway,India,fuel_station,tier_2,premium_fuel_program,0.8,40,Rejected false-positive Google match: seed did not match resolved place name | HPCL Club HP highway outlet format with traveller facilities,HPCL Club HP highway outlet format with traveller facilities,0bf980ec-b2f1-4e00-9eb8-54a7d37af4b1,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,Club HP,HP Petrol Bunk- K.S.V.ENERGY,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=8736196207207437700&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJl1HGYjrLqzsRhNW2Aio0PXk,NH-381B,Trichy - Namakkal Road,India,fuel_station,tier_2,premium_fuel_program,0.8,40,Rejected false-positive Google match: seed did not match resolved place name | HPCL Club HP highway outlet format with traveller facilities,HPCL Club HP highway outlet format with traveller facilities,f3d2c236-79e0-43e4-b61f-0affc8c1e605,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,Club HP,Hindustan Petroleum Corporation Limited,gas_station|electric_vehicle_charging_station|transportation_service|point_of_interest|service|establishment,https://maps.google.com/?cid=9645110176383333579&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJJzdb1s8K6DsRy3TVeppQ2oU,NH-166D,NH-166D,India,fuel_station,tier_2,premium_fuel_program,0.8,41,Rejected false-positive Google match: seed did not match resolved place name | HPCL Club HP highway outlet format with traveller facilities,HPCL Club HP highway outlet format with traveller facilities,52e9ab43-e671-4439-9be3-951f8975ec02,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,Club HP,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=16792475109504867910&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJnQtxN9ilCjkRRl6gSSTbCuk,NH-530,NH-530,India,fuel_station,tier_2,premium_fuel_program,0.8,48,Rejected false-positive Google match: seed did not match resolved place name | HPCL Club HP highway outlet format with traveller facilities,HPCL Club HP highway outlet format with traveller facilities,ed37bf62-6af0-4227-b582-e9d9e345add1,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
